2024학년도 1학기 학부 개설강좌 일람표,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,('24. 1. 24. 14시 기준)
1852,사범대학,,역사교육과,4학년,HE3400673,079,역사평가방법론,전공선택,3,3,0,양정현,19,"화 15:00(75) 417-407, 목 15:00(75) 417-407",,,N,N,
1853,사범대학,,지리교육과,1학년,GE1600384,080,인문지리학,전공기초,3,3,0,정인철,40,"월 09:00(75) 417-510, 수 09:00(75) 417-510",,,N,N,
1854,사범대학,,지리교육과,2학년,GE2900301,080,경제지리학,전공필수,3,3,0,박지은,35,"월 09:00(75) 418-211, 수 09:00(75) 418-211",,,N,N,
1855,사범대학,,지리교육과,2학년,GE2900303,080,기후학,전공필수,3,3,0,박선엽,40,"화 10:30(75) 417-510, 목 10:30(75) 417-510",,,N,N,
1856,사범대학,,지리교육과,2학년,GE2900352,080,세계지리,전공선택,3,3,0,임정연,40,"화 15:00(75) 417-510, 목 15:00(75) 417-510",,,N,N,
1857,사범대학,,지리교육과,2학년,GE1500946,080,지리교육론,전공기초,3,3,0,이진희,40,"월 13:30(75) 418-211, 수 13:30(75) 418-211",,,N,N,
1858,사범대학,,지리교육과,3학년,GE2900319,080,도시지리학,전공필수,3,3,0,구동회,35,"화 10:30(75) 418-211, 목 10:30(75) 418-211",,,N,N,
1859,사범대학,,지리교육과,3학년,GE2400459,080,지리정보체계론(GIS)및실습,전공선택,3,2,2,신해수,20,금 14:00-18:00 418-205,,,N,N,
1860,사범대학,,지리교육과,3학년,GE3600174,080,지리교재연구및지도법,전공선택,3,3,0,이진희,40,"월 16:30(75) 417-510, 수 16:30(75) 417-510",,,N,N,
1861,사범대학,,지리교육과,4학년,GE3200337,080,지형발달사,전공선택,3,3,0,탁한명,40,금 09:00-12:00 417-510,,,N,N,
1862,사범대학,,지리교육과,4학년,GE3500300,080,지도와문명,전공선택,3,3,0,정인철,40,"월 13:30(75) 417-510, 수 13:30(75) 417-510",,,N,N,
1863,사범대학,,윤리교육과,전학년,ZF1100420,001,생명의료윤리,교양선택,3,3,0,김현수/최용성,35,"월 13:30(75) 417-509, 수 13:30(75) 417-509",7영역 : 융복합 ,,Y,N,교양선택동일시간대예외교과목-기타
1864,사범대학,,윤리교육과,전학년,ZF1100420,300,생명의료윤리,교양선택,3,3,0,장혜진,50,수 09:00-12:00 양산Y15-207,7영역 : 융복합 ,,N,N,교양선택동일시간대예외교과목-기타
1865,사범대학,,윤리교육과,전학년,ZF1100420,301,생명의료윤리,교양선택,3,3,0,김진동,50,수 09:00-12:00 양산Y15-312,7영역 : 융복합 ,,N,N,교양선택동일시간대예외교과목-기타
1866,사범대학,,윤리교육과,1학년,NE1600070,081,윤리학개론,전공기초,3,3,0,김현수,16,"화 10:30(75) 417-303, 목 10:30(75) 417-303",,,N,N,
1867,사범대학,,윤리교육과,1학년,NE1600597,081,도덕ㆍ윤리교육론입문,전공기초,3,3,0,최용성,16,"월 10:30(75) 417-303, 수 10:30(75) 417-303",,,N,N,
1868,사범대학,,윤리교육과,2학년,NE2800137,081,응용윤리,전공필수,3,3,0,김현수,16,"화 09:00(75) 417-509, 목 09:00(75) 417-509",,,N,N,
1869,사범대학,,윤리교육과,2학년,NE2800171,081,민주주의론,전공필수,3,3,0,김홍수,16,"화 10:30(75) 417-509, 목 10:30(75) 417-509",,,N,N,
1870,사범대학,,윤리교육과,2학년,NE1500530,081,동양윤리사상,전공선택,3,3,0,김혜수,16,"월 10:30(75) 417-509, 수 10:30(75) 417-509",,,N,N,
1871,사범대학,,윤리교육과,2학년,NE3400376,081,서양고ㆍ중세윤리교육론,전공선택,3,3,0,장정아,16,"화 13:30(75) 417-509, 목 13:30(75) 417-509",,,N,N,
1872,사범대학,,윤리교육과,2학년,NE3400378,081,도덕과교육과정과교육현장,전공선택,3,3,0,김진동,16,"월 13:30(75) 417-305, 수 13:30(75) 417-305",,,N,N,
1873,사범대학,,윤리교육과,3학년,NE2800151,081,통일교육론,전공필수,3,3,0,안승대,16,"화 13:30(75) 417-303, 목 13:30(75) 417-303",,,N,N,
1874,사범대학,,윤리교육과,3학년,NE2800160,081,서양윤리고전강독,전공선택,3,3,0,장정아,16,"화 10:30(75) 417-305, 목 10:30(75) 417-305",,,N,N,
1875,사범대학,,윤리교육과,3학년,NE2800162,081,동양윤리교육론,전공선택,3,3,0,김혜수,16,"월 13:30(75) 417-303, 수 13:30(75) 417-303",,,N,N,
1876,사범대학,,윤리교육과,3학년,NE3200737,081,서양정치사상사,전공선택,3,3,0,최원석,16,"월 10:30(75) 417-305, 수 10:30(75) 417-305",,,N,N,
1877,사범대학,,윤리교육과,3학년,NE3200739,081,도덕심리학,전공선택,3,3,0,최용성,16,"월 15:00(75) 417-509, 수 15:00(75) 417-509",,,N,N,
1878,사범대학,,윤리교육과,4학년,NE2800167,081,윤리와논술,전공필수,3,3,0,장혜진,16,금 12:00-15:00 417-305,,,N,N,
1879,사범대학,,윤리교육과,4학년,NE3400383,081,동양ㆍ한국윤리교재연구,전공선택,3,3,0,김혜수,16,"화 10:30(75) 417-104, 목 10:30(75) 417-104",,,N,N,
1880,사범대학,,윤리교육과,4학년,NE3400522,081,인성교육론,전공선택,3,3,0,김혜수/장혜진/장정아,16,"월 15:00(75) 417-303, 수 15:00(75) 417-303",,,Y,N,
1881,사범대학,,통합과학전공,1학년,SC2800104,088,과학수학,전공필수,3,3,0,이승국,60,"월 15:00(75) 308-408, 수 15:00(75) 308-408",,,N,N,
1882,사범대학,,수학교육과,1학년,MI1500120,083,기초수리논리및집합론,전공기초,3,3,0,김동화,40,"화 10:30(75) 607-109, 목 10:30(75) 607-109",,,N,N,
1883,사범대학,,수학교육과,1학년,MI1500384,083,미분적분학(I),전공기초,3,3,0,김민규,40,"월 09:00(75) 607-109, 수 09:00(75) 607-109",,,N,N,
1884,사범대학,,수학교육과,2학년,MI2900658,083,수학교육론,전공필수,3,3,0,신동조,30,"화 10:30(75) 607-210, 목 10:30(75) 607-210",,,N,N,
1885,사범대학,,수학교육과,2학년,MI3300375,083,해석학및지도(I),전공필수,3,3,0,최종근,40,"월 16:30(75) 607-109, 수 16:30(75) 607-109",,,N,N,
1886,사범대학,,수학교육과,2학년,MI1500803,083,이산수학,전공선택,3,3,0,이창익,30,"화 13:30(75) 607-210, 목 13:30(75) 607-210",,,N,N,
1887,사범대학,,수학교육과,2학년,MI2400806,083,전산수학교육,전공선택,3,3,0,김동화,20,"월 15:00(75) 607-310, 수 15:00(75) 607-310",,,N,N,
1888,사범대학,,수학교육과,2학년,MI3300380,083,선형대수학및지도(II),전공선택,3,3,0,윤동성,40,"화 15:00(75) 607-109, 목 15:00(75) 607-109",,,N,N,
1889,사범대학,,수학교육과,3학년,MI2200347,083,현대대수학(I),전공필수,3,3,0,김민규,40,"화 09:00(75) 607-109, 목 09:00(75) 607-109",,,N,N,
1890,사범대학,,수학교육과,3학년,MI2400774,083,미분기하학입문,전공선택,3,3,0,송종백,40,"월 15:00(75) 607-109, 수 15:00(75) 607-109",,,N,N,
1891,사범대학,,수학교육과,3학년,MI2900609,083,거리공간론,전공선택,3,3,0,송종백,40,"월 10:30(75) 607-109, 수 10:30(75) 607-109",,,N,N,
1892,사범대학,,수학교육과,3학년,MI2900667,083,응용복소해석학(I),전공선택,3,3,0,이진기,30,"화 15:00(75) 607-209, 목 15:00(75) 607-209",,,N,N,
1893,사범대학,,수학교육과,3학년,MI2900674,083,수학교육과정,전공선택,3,3,0,이영숙,30,"월 13:30(75) 607-209, 수 13:30(75) 607-209",,,N,N,
1894,사범대학,,수학교육과,4학년,MI2900668,083,실함수론,전공필수,3,3,0,최종근,40,"화 13:30(75) 607-109, 목 13:30(75) 607-109",,영어,N,N,
1895,사범대학,,수학교육과,4학년,MI2800388,083,수학교육연구,전공선택,3,3,0,노지화,30,"월 15:00(75) 607-314, 수 15:00(75) 607-314",,,N,N,
1896,사범대학,,수학교육과,4학년,MI3300079,083,대수학특론(I),전공선택,3,3,0,윤동성,40,"월 13:30(75) 607-109, 수 13:30(75) 607-109",,영어,N,N,
1897,사범대학,,수학교육과,4학년,MI3500802,083,수학적이해와의사소통,전공선택,3,3,0,윤동성/최종근,40,금 09:30-12:30 607-109,,,Y,N,
1898,사범대학,,물리교육과,전학년,ZF1101041,084,이론물리학의 최전선,교양선택,3,3,0,염동한,80,금 13:00-16:00 308-408,4영역 : 과학과기술 ,,N,Y,원격(비실시간)
1899,사범대학,,물리교육과,1학년,PI1500214,084,일반물리학(I),전공기초,3,3,0,염동한,15,"월 13:30(75) 308-408, 수 13:30(75) 308-408",,,N,N,
1900,사범대학,,물리교육과,1학년,PI1500845,084,일반화학(I),전공기초,3,3,0,이택호,15,"월 10:30(75) 606-221, 수 10:30(75) 606-221",,,N,N,
1901,사범대학,,물리교육과,1학년,PI1600773,084,일반물리학연습(I),전공기초,1,1,0,염동한,15,수 17:00(50) 308-408,,,N,N,
1902,사범대학,,물리교육과,1학년,PI2400630,084,일반물리학실험(I),전공기초,1,0,2,조진형,15,금 15:00(100) 309-105,,,N,N,
1903,사범대학,,물리교육과,1학년,PI2400631,084,일반화학실험(I),전공기초,1,0,2,도정윤,15,금 09:00(100) 606-317,,,N,N,
1904,사범대학,,물리교육과,2학년,PI2200501,084,물리실험(I),전공필수,2,0,4,조진형,15,화 15:00-19:00 308-001,,,N,N,
1905,사범대학,,물리교육과,2학년,PI2200502,084,역학(I),전공필수,3,3,0,최혜영,15,"월 15:00(75) 309-403, 수 15:00(75) 309-403",,,N,N,
1906,사범대학,,물리교육과,2학년,PI2900769,084,수리물리학,전공선택,3,3,0,조진형,15,"화 10:30(75) 309-403, 목 10:30(75) 309-403",,,N,N,
1907,사범대학,,물리교육과,2학년,PI1600775,084,일반물리학연습(III),전공기초,1,1,0,정일경,15,목 17:00(50) 308-408,,,N,N,
1908,사범대학,,물리교육과,2학년,PI2900495,084,일반물리학(III),전공기초,3,3,0,정일경,15,"화 09:00(75) 308-408, 목 09:00(75) 308-408",,,N,N,
1909,사범대학,,물리교육과,2학년,PI3400598,084,일반지구과학(I),전공기초,3,3,0,임형래/김민철,40,"월 09:00(75) 414-304, 수 09:00(75) 414-304",,,Y,N,
1910,사범대학,,물리교육과,3학년,PI2900500,084,열및통계물리,전공필수,3,3,0,조진형,15,"화 13:30(75) 309-403, 목 13:30(75) 309-403",,,N,N,
1911,사범대학,,물리교육과,3학년,PI2900748,084,양자역학(I),전공필수,3,3,0,염동한,15,"월 10:30(75) 309-403, 수 10:30(75) 309-403",,,N,N,
1912,사범대학,,물리교육과,3학년,PI2900764,084,물리교육론,전공필수,3,3,0,홍은정,20,"월 13:30(75) 308-511, 수 13:30(75) 308-511",,,N,N,
1913,사범대학,,물리교육과,3학년,PI2200505,084,전자기학(II),전공선택,3,3,0,정일경,15,"화 10:30(75) 308-408, 목 10:30(75) 308-408",,,N,N,
1914,사범대학,,물리교육과,4학년,PI2200521,084,고체물리학입문,전공선택,3,3,0,박철홍,15,"화 13:30(75) 308-408, 목 13:30(75) 308-408",,,N,N,
1915,사범대학,,물리교육과,4학년,PI2900496,084,물리교육실험,전공선택,3,3,0,홍은정,15,"월 15:00(75) 308-511, 수 15:00(75) 308-511",,,N,N,
1916,사범대학,,물리교육과,4학년,XA4000345,084,수업분석및평가,교직과목,2,2,0,,15,월 17:00(100) 308-511,,,N,N,
1917,사범대학,,물리교육과,4학년,XA4000362,084,교직실무,교직과목,1,1,0,,15,수 17:00(50) 308-511,,,N,N,
1918,사범대학,,화학교육과,1학년,CI2400630,085,일반물리학실험(I),전공선택,1,0,2,염동한,18,금 09:00(100) 309-301,,,N,N,
1919,사범대학,,화학교육과,1학년,CI2400631,085,일반화학실험(I),전공선택,1,0,2,도정윤,18,금 11:00(100) 606-317,,,N,N,
1920,사범대학,,화학교육과,1학년,CI1500214,085,일반물리학(I),전공기초,3,3,0,최혜영,18,"화 15:00(75) 308-408, 목 15:00(75) 308-408",,,N,N,
1921,사범대학,,화학교육과,1학년,CI1500845,085,일반화학(I),전공기초,3,3,0,도정윤,18,"월 13:30(75) 606-209, 수 13:30(75) 606-209",,,N,N,
1922,사범대학,,화학교육과,2학년,CI2200601,085,물리화학(I),전공필수,3,3,0,윤진환,18,"화 10:30(75) 606-209, 목 10:30(75) 606-209",,,N,N,
1923,사범대학,,화학교육과,2학년,CI2200603,085,유기화학(I),전공필수,3,3,0,진성호,18,"화 09:00(75) 606-209, 목 09:00(75) 606-209",,,N,N,
1924,사범대학,,화학교육과,2학년,CI2400642,085,일반생물학실험(I),전공선택,1,0,2,김태경,18,목 15:00(100) 416-310-2,,,N,N,
1925,사범대학,,화학교육과,2학년,CI3400601,085,일반지구과학실험(I),전공선택,1,0,2,임형래,18,월 13:00(100) 414-302,,,N,N,
1926,사범대학,,화학교육과,2학년,XA4000351,085,교수-학습론,교직과목,2,2,0,박지훈,18,수 16:00(100) 606-209,,,N,N,
1927,사범대학,,화학교육과,2학년,CI1500045,085,일반생물학(I),전공기초,3,3,0,김태경,30,"월 10:30(75) 416-109, 수 10:30(75) 416-109",,,N,N,
1928,사범대학,,화학교육과,3학년,CI2200604,085,물리화학(II),전공필수,3,3,0,윤진환,10,"화 13:30(75) 606-221, 목 13:30(75) 606-221",,,N,N,
1929,사범대학,,화학교육과,3학년,CI2900813,085,화학교육론,전공필수,3,3,0,남정희,10,"월 13:30(75) 606-221, 수 13:30(75) 606-221",,,N,N,
1930,사범대학,,화학교육과,3학년,CI3400664,085,분석화학(I),전공필수,3,3,0,도정윤,10,"월 10:30(75) 606-209, 수 10:30(75) 606-209",,,N,N,
1931,사범대학,,화학교육과,3학년,CI2200649,085,유기합성,전공선택,3,3,0,,10,"화 10:30(75) 606-221, 목 10:30(75) 606-221",,,N,N,
1932,사범대학,,화학교육과,3학년,CI2400893,085,물리화학실험,전공선택,2,0,4,윤진환,10,목 15:00-19:00 606-211,,,N,N,
1933,사범대학,,화학교육과,3학년,CI3400412,085,화학논리 및 논술,전공선택,2,2,0,정도준,10,화 17:00(100) 606-221,,,N,N,
1934,사범대학,,화학교육과,4학년,CI2200606,085,무기화학(II),전공선택,3,3,0,안성일,20,"화 13:30(75) 606-209, 목 13:30(75) 606-209",,,N,N,
1935,사범대학,,화학교육과,4학년,CI2400896,085,무기화학실험,전공선택,2,0,4,안성일,20,금 13:30-17:30 606-211,,,N,N,
1936,사범대학,,화학교육과,4학년,XA4000345,085,수업분석및평가,교직과목,2,2,0,남정희,20,화 10:00(100) 606-222,,,N,N,
1937,사범대학,,생물교육과,1학년,BE2400642,086,일반생물학실험(I),전공선택,1,0,2,이재훈,20,금 13:30(100) 416-310-2,,,N,N,
1938,사범대학,,생물교육과,1학년,BE3400601,086,일반지구과학실험(I),전공선택,1,0,2,임형래,20,수 13:00(100) 414-302,,,N,N,
1939,사범대학,,생물교육과,1학년,BE1500045,086,일반생물학(I),전공기초,3,3,0,이재훈,40,"월 17:00(75) 416-109, 수 17:00(75) 416-109",,,N,N,
1940,사범대학,,생물교육과,2학년,BE2900902,086,세포생물학,전공필수,3,3,0,이재훈,19,"월 13:30(75) 416-109, 수 13:30(75) 416-109",,,N,N,
1941,사범대학,,생물교육과,2학년,BE2001442,086,분류학개론,전공선택,3,3,0,이윤식,19,"화 10:30(75) 416-107B, 목 10:30(75) 416-107B",,,N,N,
1942,사범대학,,생물교육과,2학년,BE2900923,086,세포생물학실험,전공선택,1,0,2,이재훈,20,화 15:00(100) 416-310-2,,,N,N,
1943,사범대학,,생물교육과,2학년,XA4000343,086,교재론,교직과목,2,2,0,서혜애,19,화 13:00(100) 416-107B,,,N,N,
1944,사범대학,,생물교육과,2학년,BE1500214,086,일반물리학(I),전공기초,3,3,0,최혜영,40,"월 10:30(75) 308-408, 수 10:30(75) 308-408",,,N,N,
1945,사범대학,,생물교육과,3학년,BE2900909,086,유전학,전공필수,3,3,0,장우철,19,"월 15:00(75) 416-107B, 수 15:00(75) 416-107B",,,N,N,
1946,사범대학,,생물교육과,3학년,BE3500740,086,생명과학교육론,전공필수,3,3,0,서혜애,19,"월 13:30(75) 416-107B, 수 13:30(75) 416-107B",,,N,N,
1947,사범대학,,생물교육과,3학년,BE3500738,086,생명과학교재및연구법,전공선택,3,3,0,심재호,19,"월 10:30(75) 416-107B, 수 10:30(75) 416-107B",,,N,N,
1948,사범대학,,생물교육과,3학년,BE3500741,086,고급생물학(I),전공선택,3,3,0,최태영,19,"화 13:30(75) 416-109, 목 13:30(75) 416-109",,,N,N,
1949,사범대학,,생물교육과,4학년,BE3500743,086,발생학,전공필수,3,3,0,장우철,19,"화 16:30(75) 416-107B, 목 16:30(75) 416-107B",,,N,N,
1950,사범대학,,생물교육과,4학년,BE2001474,086,대사학,전공선택,3,3,0,최태영,19,"화 10:30(75) 416-109, 목 10:30(75) 416-109",,,N,N,
1951,사범대학,,생물교육과,4학년,BE2200512,086,동물생태학및지도,전공선택,3,3,0,이윤식,19,"화 15:00(75) 416-107B, 목 15:00(75) 416-107B",,,N,N,
1952,사범대학,,생물교육과,4학년,BE2900949,086,미생물학,전공선택,3,3,0,김태경,19,"월 15:00(75) 416-109, 수 15:00(75) 416-109",,,N,N,
1953,사범대학,,지구과학교육과,전학년,ZF1100835,087,생활과기상,교양선택,3,3,0,이순환,40,"화 15:00(75) 414-304, 목 15:00(75) 414-304",4영역 : 과학과기술 ,,N,N,
1954,사범대학,,지구과학교육과,전학년,ZF1100835,088,생활과기상,교양선택,3,3,0,김은지,40,"화 15:00(75) 414-215, 목 15:00(75) 414-215",4영역 : 과학과기술 ,,N,N,
1955,사범대학,,지구과학교육과,전학년,ZF1101005,087,지평선 안의 우주,교양선택,3,3,0,강혜성,40,"월 10:30(75) 414-215, 수 10:30(75) 414-215",4영역 : 과학과기술 ,,N,N,
1956,사범대학,,지구과학교육과,1학년,ES2400642,087,일반생물학실험(I),전공선택,1,0,2,이재훈,20,월 15:00(100) 416-310-2,,,N,N,
1957,사범대학,,지구과학교육과,1학년,ES3400601,087,일반지구과학실험(I),전공선택,1,0,2,김민철,20,수 15:00(100) 414-302,,,N,N,
1958,사범대학,,지구과학교육과,1학년,ES3400598,087,일반지구과학(I),전공기초,3,3,0,임형래/김민철,40,"월 10:30(75) 414-304, 수 10:30(75) 414-304",,,Y,N,
1959,사범대학,,지구과학교육과,2학년,ES2200391,087,지구물질과학,전공선택,3,3,0,김민철,25,"화 10:30(75) 414-317, 목 10:30(75) 414-317",,,N,N,
1960,사범대학,,지구과학교육과,2학년,ES2200392,087,지구물질과학실험,전공선택,1,0,2,김민철,25,수 13:00(100) 414-306,,,N,N,
1961,사범대학,,지구과학교육과,2학년,ES2400630,087,일반물리학실험(I),전공선택,1,0,2,박철홍,20,금 15:00(100) 309-301,,,N,N,
1962,사범대학,,지구과학교육과,2학년,ES2400631,087,일반화학실험(I),전공선택,1,0,2,이택호,20,월 13:00(100) 606-317,,,N,N,
1963,사범대학,,지구과학교육과,2학년,ES3300636,087,대기관측및해석,전공선택,3,3,0,김은지,25,"화 13:30(75) 414-215, 목 13:30(75) 414-215",,,N,N,
1964,사범대학,,지구과학교육과,2학년,XA4000343,087,교재론,교직과목,2,2,0,최윤성,25,금 13:00(100) 414-304,,,N,N,
1965,사범대학,,지구과학교육과,2학년,ES1500845,087,일반화학(I),전공기초,3,3,0,고미례,40,"월 09:00(75) 606-209, 수 09:00(75) 606-209",,,N,N,
1966,사범대학,,지구과학교육과,3학년,ES2000934,087,지구과학교육론,전공필수,3,3,0,최윤성,30,금 15:00-18:00 414-304,,,N,N,
1967,사범대학,,지구과학교육과,3학년,ES2200384,087,천문학,전공필수,3,3,0,강혜성,30,"월 15:00(75) 414-304, 수 15:00(75) 414-304",,,N,N,
